,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Avg_no_of_yearly_purchases,Aggregate,Depandancy_Score,aggval,Value,Satisfaction_flag,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
2234,2235,35,Male,Boots,Footwear,66.0,New Hampshire,S,Yellow,Winter,4.0,0,Express,0,0,26.0,Cash,Weekly,57.0,0.9966230682015401,49.92016758959693,0.9966230682015401,39.41552379329217,Good,4,3,3,433,Potential Loyalist
2235,2236,40,Male,Socks,Clothing,82.0,Illinois,M,Gray,Spring,4.5,0,2-Day Shipping,0,0,44.0,Credit Card,Annually,1.0,1.4558795928165664,45.35770313336942,1.4558795928165664,35.393974233050756,Good,1,5,4,154,At Risk
2236,2237,23,Male,T-shirt,Clothing,88.0,Louisiana,M,Yellow,Winter,2.7,0,Standard,0,0,18.0,Debit Card,Fortnightly,28.0,0.6144382627234235,53.71696632243105,0.6144382627234235,42.76218313077212,Average,3,2,5,325,Promising
2237,2238,45,Male,Sandals,Footwear,34.0,Alabama,S,Black,Summer,3.8,0,Next Day Air,0,0,31.0,Venmo,Every 3 Months,4.0,-1.3925495146914548,73.65530123495986,-1.3925495146914548,60.336676645999574,Average,2,4,1,241,Need Attention
2238,2239,40,Male,Sneakers,Footwear,84.0,Florida,L,Beige,Winter,3.8,0,Standard,0,0,18.0,Debit Card,Weekly,57.0,1.2028682079274908,47.87123400055731,1.2028682079274908,37.6095068800603,Average,4,2,4,424,Potential Loyalist
2239,2240,42,Male,Jewelry,Accessories,96.0,Alabama,L,Indigo,Summer,3.8,0,2-Day Shipping,0,0,41.0,Credit Card,Every 3 Months,4.0,1.9177013054699583,40.76975492542298,1.9177013054699583,31.349962213868192,Average,2,5,5,255,At Risk
2240,2241,57,Male,Sandals,Footwear,71.0,California,L,Green,Winter,4.3,0,Next Day Air,0,0,18.0,Debit Card,Every 3 Months,4.0,-0.7301533088220378,67.07475423510503,-0.7301533088220378,54.536303591631494,Good,2,2,4,224,About to Sleep
2241,2242,18,Male,Jacket,Outerwear,77.0,Maryland,M,Purple,Summer,3.5,0,Free Shipping,0,0,3.0,Bank Transfer,Bi-Weekly,114.0,1.3574367446603994,46.33567943116683,1.3574367446603994,36.25600399526961,Average,5,1,4,514,Recent Customer
2242,2243,18,Male,Skirt,Clothing,66.0,Nevada,M,Orange,Spring,3.8,0,Next Day Air,0,0,5.0,Credit Card,Bi-Weekly,114.0,1.0314095178197693,49.574583081952625,1.0314095178197693,39.110910960013825,Average,5,1,3,513,Recent Customer
2243,2244,56,Male,Shirt,Clothing,21.0,Massachusetts,M,Teal,Winter,3.7,0,2-Day Shipping,0,0,13.0,Debit Card,Annually,1.0,-3.265908476071585,92.2661063448422,-3.265908476071585,76.74102912336026,Average,1,2,1,121,Hibernating
2244,2245,35,Male,Shorts,Clothing,37.0,South Carolina,M,Gold,Summer,4.8,0,2-Day Shipping,0,0,22.0,PayPal,Annually,1.0,-1.967258813000755,79.36472637246361,-1.967258813000755,65.36920596677473,Good,1,3,2,132,Need Attention
2245,2246,49,Male,Socks,Clothing,90.0,Delaware,L,Gray,Fall,4.9,0,Free Shipping,0,0,45.0,PayPal,Fortnightly,28.0,2.5680128938096756,34.30926204563225,2.5680128938096756,25.655409949641278,Good,3,5,5,355,Loyal Customer
2246,2247,49,Male,Jacket,Outerwear,96.0,Hawaii,M,Cyan,Fall,4.3,0,Store Pickup,0,0,39.0,PayPal,Every 3 Months,4.0,1.7792477075412703,42.14521631906561,1.7792477075412703,32.5623521877084,Good,2,4,5,245,At Risk
2247,2248,34,Male,Jewelry,Accessories,37.0,Florida,L,Teal,Summer,4.4,0,Next Day Air,0,0,18.0,Venmo,Annually,1.0,-2.24416600885813,82.11564915974886,-2.24416600885813,67.79398591445513,Good,1,2,2,122,Hibernating
2248,2249,63,Male,T-shirt,Clothing,66.0,Rhode Island,M,Violet,Winter,3.4,0,Free Shipping,0,0,19.0,PayPal,Fortnightly,28.0,-0.24529658785086855,62.25796571446654,-0.24529658785086855,50.290582021020846,Average,3,2,3,323,Promising
2249,2250,42,Male,Gloves,Accessories,45.0,Wyoming,XL,Indigo,Spring,4.3,0,Next Day Air,0,0,29.0,Debit Card,Weekly,57.0,0.3175673450804193,56.66621785667814,0.3175673450804193,45.361778442556655,Good,4,3,2,432,Potential Loyalist
2250,2251,41,Male,Shoes,Footwear,89.0,Colorado,L,Pink,Summer,4.6,0,Store Pickup,0,0,19.0,Credit Card,Weekly,57.0,1.4832226545142522,45.08606464717763,1.4832226545142522,35.154540557420006,Good,4,2,5,425,Potential Loyalist
2251,2252,26,Male,Shoes,Footwear,94.0,Virginia,L,Gold,Fall,3.8,0,Free Shipping,0,0,22.0,Debit Card,Monthly,12.0,0.7268602559748714,52.600114800859444,0.7268602559748714,41.77774285983463,Average,3,3,5,335,Promising
2252,2253,48,Male,Shoes,Footwear,96.0,Nebraska,S,Maroon,Summer,3.9,0,Express,0,0,21.0,Bank Transfer,Annually,1.0,0.45482062997942496,55.30268092189618,0.45482062997942496,44.159899192196576,Average,1,3,5,135,At Risk
2253,2254,62,Male,Hoodie,Clothing,31.000000000000004,Oklahoma,M,Brown,Spring,2.6,0,Store Pickup,0,0,22.0,PayPal,Monthly,12.0,-1.933348104067586,79.02784187349488,-1.933348104067586,65.07226168990904,Average,3,3,1,331,Promising
2254,2255,24,Male,Belt,Accessories,79.0,North Dakota,M,Gold,Winter,4.2,0,Store Pickup,0,0,44.0,PayPal,Every 3 Months,4.0,1.407547700446771,45.8378542672575,1.407547700446771,35.81719979455654,Good,2,5,4,254,At Risk
2255,2256,48,Male,Coat,Outerwear,39.0,Michigan,L,Teal,Spring,4.6,0,Store Pickup,0,0,42.0,Bank Transfer,Quarterly,3.0,-0.4460419771958065,64.25226226671604,-0.4460419771958065,52.048439534133706,Good,1,5,2,152,Need Attention
2256,2257,31,Male,Blouse,Clothing,22.0,California,M,Turquoise,Fall,5.0,0,Standard,0,0,33.0,Credit Card,Quarterly,3.0,-1.7869171697911201,77.57312997040631,-1.7869171697911201,63.79001695786328,Good,1,4,1,141,Need Attention
2257,2258,41,Male,Skirt,Clothing,32.0,Tennessee,L,Olive,Fall,4.2,0,Standard,0,0,6.0,Bank Transfer,Annually,1.0,-3.2860152440526744,92.465856178163,-3.2860152440526744,76.91709709321654,Good,1,1,1,111,Hibernating
2258,2259,24,Male,T-shirt,Clothing,71.0,Ohio,L,Cyan,Winter,4.3,0,Store Pickup,0,0,44.0,Credit Card,Every 3 Months,4.0,1.0697434642509034,49.19375611775089,1.0697434642509034,38.77523393170884,Good,2,5,4,254,At Risk
2259,2260,60,Male,Jeans,Clothing,96.0,Florida,XL,Beige,Spring,3.3,0,Free Shipping,0,0,24.0,Cash,Annually,1.0,0.6625010268724566,53.23948883143225,0.6625010268724566,42.34131423143627,Average,1,3,5,135,At Risk
2260,2261,38,Male,Scarf,Accessories,82.0,Missouri,M,Blue,Fall,4.9,0,Express,0,0,16.0,PayPal,Quarterly,3.0,-0.4302409807159594,64.09528793766822,-0.4302409807159594,51.910075706862735,Good,1,2,4,124,Need Attention
2261,2262,58,Male,Backpack,Accessories,76.0,South Carolina,L,Gold,Spring,4.4,0,Standard,0,0,12.0,Bank Transfer,Fortnightly,28.0,-0.3076288853564414,62.877203279099014,-0.3076288853564414,50.8364042580212,Good,3,2,4,324,Promising
2262,2263,53,Male,Backpack,Accessories,22.0,Arizona,M,Green,Winter,3.1,0,2-Day Shipping,0,0,50.0,PayPal,Monthly,12.0,-0.3750274987863078,63.54677194430316,-0.3750274987863078,51.42659046044251,Average,3,5,1,351,Loyal Customer
2263,2264,44,Male,Scarf,Accessories,40.0,Indiana,XL,Green,Winter,3.5,0,Store Pickup,0,0,42.0,Cash,Quarterly,3.0,-0.4038164476713231,63.83277453540437,-0.4038164476713231,51.678685266989675,Average,1,5,2,152,Need Attention
2264,2265,51,Male,Hat,Accessories,92.0,North Dakota,M,Turquoise,Summer,3.9,0,2-Day Shipping,0,0,50.0,PayPal,Monthly,12.0,2.580759567927534,34.18263075248601,2.580759567927534,25.543791760359845,Average,3,5,5,355,Loyal Customer
2265,2266,36,Male,Coat,Outerwear,94.0,Montana,XL,Yellow,Fall,3.9,0,Store Pickup,0,0,10.0,PayPal,Quarterly,3.0,-0.3388954202082214,63.18781934285601,-0.3388954202082214,51.110194422654885,Average,1,1,5,115,Need Attention
2266,2267,20,Male,Dress,Clothing,44.0,Missouri,M,Yellow,Fall,4.3,0,Store Pickup,0,0,32.0,Debit Card,Weekly,57.0,0.48302221244896754,55.02251349752586,0.48302221244896754,43.91294774894039,Good,4,4,2,442,Loyal Customer
2267,2268,32,Male,Gloves,Accessories,49.0,Kentucky,S,Blue,Spring,3.8,0,Express,0,0,37.0,Venmo,Weekly,57.0,1.0402838548931044,49.48642135686093,1.0402838548931044,39.03320147861969,Average,4,4,2,442,Loyal Customer
2268,2269,66,Male,Sweater,Clothing,26.0,Georgia,L,Charcoal,Spring,2.7,0,2-Day Shipping,0,0,15.0,Bank Transfer,Monthly,12.0,-2.629063344440411,85.93939540780242,-2.629063344440411,71.16439793406994,Average,3,2,1,321,Promising
2269,2270,49,Male,Skirt,Clothing,38.0,Kentucky,M,Yellow,Fall,4.4,0,Store Pickup,0,0,27.0,Credit Card,Annually,1.0,-1.5788992886545519,75.50658515704536,-1.5788992886545519,61.968476765030175,Good,1,3,2,132,Need Attention
2270,2271,27,Male,Blouse,Clothing,72.0,Georgia,L,Purple,Spring,3.5,0,Express,0,0,7.0,Venmo,Weekly,57.0,-0.0653329349740932,60.47012444133184,-0.0653329349740932,48.714702941909884,Average,4,1,4,414,Recent Customer
2271,2272,29,Male,Dress,Clothing,99.0,Alaska,M,Green,Summer,3.4,0,Free Shipping,0,0,49.0,PayPal,Quarterly,3.0,2.572077387023608,34.26888351026644,2.572077387023608,25.61981859705071,Average,1,5,5,155,At Risk
2272,2273,29,Male,Jacket,Outerwear,38.0,Maine,L,Charcoal,Spring,4.0,0,Standard,0,0,44.0,PayPal,Monthly,12.0,-0.11477982018063615,60.96135242424426,-0.11477982018063615,49.14769210765852,Good,3,5,2,352,Loyal Customer
2273,2274,55,Male,Coat,Outerwear,96.0,New Mexico,L,Silver,Winter,4.8,0,Express,0,0,13.0,PayPal,Bi-Weekly,114.0,2.851989795269024,31.48810556803191,2.851989795269024,23.16872305033186,Good,5,2,5,525,Potential Loyalist
2274,2275,57,Male,Dress,Clothing,27.0,New York,L,Turquoise,Spring,4.5,0,Next Day Air,0,0,38.0,PayPal,Fortnightly,28.0,-0.5767830589831892,65.55110399601686,-0.5767830589831892,53.193293688156395,Good,3,4,1,341,Loyal Customer
2275,2276,29,Male,Shorts,Clothing,24.0,Oklahoma,M,Gray,Winter,4.4,0,Standard,0,0,10.0,Debit Card,Weekly,57.0,-1.8844779552562672,78.54234345382822,-1.8844779552562672,64.6443228040634,Good,4,1,1,411,Recent Customer
2276,2277,31,Male,Jeans,Clothing,82.0,Wyoming,L,Red,Summer,4.1,0,2-Day Shipping,0,0,25.0,Debit Card,Weekly,57.0,1.6030047416289315,43.89609458543146,1.6030047416289315,34.10565050590766,Good,4,3,4,434,Potential Loyalist
2277,2278,25,Male,Hat,Accessories,56.0,Alabama,M,Beige,Summer,4.6,0,Next Day Air,0,0,18.0,Credit Card,Quarterly,3.0,-1.3896511504238411,73.6265075581291,-1.3896511504238411,60.31129667876751,Good,1,2,3,123,Need Attention
2278,2279,61,Male,Gloves,Accessories,25.0,Maryland,M,Maroon,Fall,3.8,0,Store Pickup,0,0,6.0,Cash,Every 3 Months,4.0,-3.5032492545204037,94.62395823729777,-3.5032492545204037,78.81933972329847,Average,2,1,1,211,About to Sleep
2279,2280,53,Male,Sneakers,Footwear,67.0,West Virginia,L,Indigo,Spring,2.9,0,Free Shipping,0,0,35.0,Bank Transfer,Quarterly,3.0,0.25168525673932296,57.32072066773838,0.25168525673932296,45.93868496254135,Average,1,4,3,143,At Risk
2280,2281,22,Male,Shoes,Footwear,21.0,Kentucky,M,Red,Summer,2.8,0,Standard,0,0,31.0,Credit Card,Fortnightly,28.0,-1.314723828880497,72.8821452616361,-1.314723828880497,59.655184199461345,Average,3,4,1,341,Loyal Customer
2281,2282,28,Male,Hoodie,Clothing,27.0,Kansas,XL,Maroon,Summer,3.0,0,Store Pickup,0,0,41.0,Bank Transfer,Annually,1.0,-1.0742049279230552,70.4927204459754,-1.0742049279230552,57.549043886733166,Average,1,5,1,151,Need Attention
2282,2283,18,Male,Sneakers,Footwear,97.0,Idaho,S,Red,Fall,4.2,0,2-Day Shipping,0,0,8.0,Credit Card,Annually,1.0,-0.4029022270325623,63.82369224926159,-0.4029022270325623,51.67067975501387,Good,1,1,5,115,Need Attention
2283,2284,44,Male,Handbag,Accessories,45.0,Ohio,S,Black,Winter,4.1,0,Free Shipping,0,0,34.0,Credit Card,Fortnightly,28.0,-0.09363072339986267,60.751247619691995,-0.09363072339986267,48.962496827244124,Good,3,4,2,342,Loyal Customer
2284,2285,32,Male,Blouse,Clothing,63.0,Iowa,XL,Black,Fall,4.1,0,Express,0,0,20.0,Venmo,Annually,1.0,-1.0078486432928728,69.83350675200273,-1.0078486432928728,56.96798499486994,Good,1,2,3,123,Need Attention
2285,2286,34,Male,Belt,Accessories,100.0,Michigan,L,Pink,Summer,4.6,0,2-Day Shipping,0,0,38.0,PayPal,Every 3 Months,4.0,1.8789230266748604,41.154996090640225,1.8789230266748604,31.689530106052345,Good,2,4,5,245,At Risk
2286,2287,67,Male,Socks,Clothing,38.0,South Dakota,L,Blue,Spring,2.5,0,Store Pickup,0,0,35.0,Venmo,Quarterly,3.0,-0.9728550994706971,69.48586487577691,-0.9728550994706971,56.66155870971848,Poor,1,4,2,142,Need Attention
2287,2288,66,Male,Blouse,Clothing,45.0,Nebraska,L,Green,Summer,3.0,0,Store Pickup,0,0,6.0,Debit Card,Annually,1.0,-2.7370833602343896,87.01251567111123,-2.7370833602343896,72.11029162034406,Average,1,1,2,112,Hibernating
2288,2289,28,Male,Jewelry,Accessories,91.0,California,M,Orange,Fall,3.8,0,Next Day Air,0,0,50.0,PayPal,Weekly,57.0,3.7137044814578797,22.927437583093578,3.7137044814578797,15.622987428608761,Average,4,5,5,455,Champion
2289,2290,70,Male,Shorts,Clothing,82.0,Nevada,M,Orange,Fall,4.1,0,Free Shipping,0,0,47.0,Venmo,Weekly,57.0,3.125994318844497,28.76601925536258,3.125994318844497,20.769360793665413,Good,4,5,4,454,Champion
2290,2291,37,Male,Boots,Footwear,48.0,Kansas,L,Magenta,Winter,3.3,0,Standard,0,0,23.0,PayPal,Quarterly,3.0,-1.3813213917979894,73.54375592451593,-1.3813213917979894,60.23835588131931,Average,1,3,2,132,Need Attention
2291,2292,28,Male,Coat,Outerwear,30.0,Ohio,M,Indigo,Spring,5.0,0,2-Day Shipping,0,0,13.0,Credit Card,Quarterly,3.0,-2.8336489128821305,87.97184205633918,-2.8336489128821305,72.95588255911302,Good,1,2,1,121,Hibernating
2292,2293,43,Male,T-shirt,Clothing,34.0,Vermont,S,Beige,Spring,3.8,0,Next Day Air,0,0,31.0,Debit Card,Monthly,12.0,-1.1836303248150406,71.57980240816804,-1.1836303248150406,58.507244006196004,Average,3,4,1,341,Loyal Customer
2293,2294,37,Male,Sweater,Clothing,68.0,Georgia,L,Green,Fall,3.3,0,Express,0,0,16.0,Debit Card,Every 3 Months,4.0,-0.995283495324176,69.70867882268267,-0.995283495324176,56.857956366903814,Average,2,2,3,223,About to Sleep
2294,2295,54,Male,Sunglasses,Accessories,95.0,Maryland,M,Red,Winter,5.0,0,Express,0,0,40.0,Debit Card,Annually,1.0,1.7279042807774756,42.65528541360291,1.7279042807774756,33.01194870785867,Good,1,4,5,145,At Risk
2295,2296,50,Male,Hat,Accessories,22.0,Connecticut,L,Beige,Spring,2.9,0,2-Day Shipping,0,0,45.0,PayPal,Quarterly,3.0,-0.9561955822189933,69.32036160855056,-0.9561955822189933,56.51567711482205,Average,1,5,1,151,Need Attention
2296,2297,46,Male,Gloves,Accessories,88.0,Washington,M,Green,Fall,2.5,0,Next Day Air,0,0,50.0,Venmo,Every 3 Months,4.0,2.2029382599531857,37.936080504524554,2.2029382599531857,28.852241468739575,Poor,2,5,5,255,At Risk
2297,2298,60,Male,Socks,Clothing,83.0,California,M,Orange,Summer,4.7,0,Standard,0,0,1.0,Bank Transfer,Quarterly,3.0,-1.4264174356566346,73.99176065867624,-1.4264174356566346,60.63324624352023,Good,1,1,4,114,Need Attention
2298,2299,40,Male,Handbag,Accessories,87.0,Montana,L,Cyan,Spring,2.9,0,2-Day Shipping,0,0,10.0,Cash,Every 3 Months,4.0,-0.6083592281450538,65.86479610868876,-0.6083592281450538,53.46979521268771,Average,2,1,5,215,About to Sleep
2299,2300,64,Male,Coat,Outerwear,57.0,Idaho,M,Violet,Summer,3.7,0,Store Pickup,0,0,48.0,Credit Card,Every 3 Months,4.0,0.7554932467655109,52.315661568829064,0.7554932467655109,41.52701372404496,Average,2,5,3,253,At Risk
2300,2301,18,Male,Coat,Outerwear,88.0,Pennsylvania,XL,Lavender,Summer,4.4,0,2-Day Shipping,0,0,38.0,Credit Card,Monthly,12.0,1.581135862257473,44.113350039588475,1.581135862257473,34.297148671977226,Good,3,4,5,345,Loyal Customer
2301,2302,37,Male,Pants,Clothing,20.0,Maine,L,Turquoise,Winter,2.9,0,Next Day Air,0,0,21.0,Debit Card,Annually,1.0,-2.754319613881317,87.18374850158337,-2.754319613881317,72.26122349514348,Average,1,3,1,131,Lost
2302,2303,36,Male,Belt,Accessories,39.0,Montana,L,Pink,Summer,3.6,0,Store Pickup,0,0,38.0,Venmo,Monthly,12.0,-0.487915084442216,64.66824887386046,-0.487915084442216,52.4151077620351,Average,3,4,2,342,Loyal Customer
2303,2304,51,Male,Sunglasses,Accessories,71.0,New Jersey,S,Beige,Spring,4.8,0,2-Day Shipping,0,0,31.0,Credit Card,Fortnightly,28.0,0.7965526473436755,51.90775869605242,0.7965526473436755,41.16747084225943,Good,3,4,4,344,Loyal Customer
2304,2305,26,Male,Hoodie,Clothing,73.0,Louisiana,L,Silver,Winter,4.7,0,Free Shipping,0,0,9.0,Debit Card,Fortnightly,28.0,-0.6419858708229234,66.19885856349796,-0.6419858708229234,53.76425202021361,Good,3,1,4,314,Need Attention
2305,2306,68,Male,Handbag,Accessories,63.0,Maine,M,Gold,Summer,2.6,0,Free Shipping,0,0,47.0,Cash,Weekly,57.0,2.3237092578793117,36.73628615028438,2.3237092578793117,27.794691869402133,Average,4,5,3,453,Loyal Customer
2306,2307,27,Male,Gloves,Accessories,78.0,Florida,L,Silver,Winter,3.4,0,Standard,0,0,8.0,Cash,Bi-Weekly,114.0,1.7457962690066022,42.4775382157486,1.7457962690066022,32.855274793525055,Average,5,1,4,514,Recent Customer
2307,2308,28,Male,Skirt,Clothing,96.0,Missouri,L,Green,Fall,3.5,0,Next Day Air,0,0,30.0,Debit Card,Annually,1.0,1.0778618206585202,49.11310465050437,1.0778618206585202,38.704144309915655,Average,1,3,5,135,At Risk
2308,2309,49,Male,Sunglasses,Accessories,81.0,North Dakota,M,Teal,Winter,3.4,0,2-Day Shipping,0,0,22.0,Bank Transfer,Quarterly,3.0,-0.05710571645437945,60.388391488052015,-0.05710571645437945,48.64266005248615,Average,1,3,4,134,At Risk
2309,2310,70,Male,Dress,Clothing,95.0,Connecticut,S,Gold,Fall,5.0,0,2-Day Shipping,0,0,3.0,Bank Transfer,Quarterly,3.0,-0.7812574834341454,67.58244648929353,-0.7812574834341454,54.983805063951564,Good,1,1,5,115,Need Attention
2310,2311,30,Male,Gloves,Accessories,68.0,Virginia,M,Cyan,Spring,4.6,0,Standard,0,0,15.0,PayPal,Monthly,12.0,-0.8555911044121056,68.32091069271213,-0.8555911044121056,55.63471871402035,Good,3,2,3,323,Promising
2311,2312,27,Male,Sneakers,Footwear,28.0,Montana,L,Gold,Spring,4.8,0,2-Day Shipping,0,0,10.0,Bank Transfer,Every 3 Months,4.0,-3.0996654700895774,90.61457225607748,-3.0996654700895774,75.28529697418595,Good,2,1,1,211,About to Sleep
2312,2313,19,Male,T-shirt,Clothing,30.0,Vermont,L,Violet,Summer,3.7,0,Free Shipping,0,0,19.0,Cash,Every 3 Months,4.0,-2.3921732203615154,83.58602052206233,-2.3921732203615154,69.09003355761696,Average,2,2,1,221,About to Sleep
2313,2314,64,Male,Dress,Clothing,31.000000000000004,Georgia,M,Black,Summer,4.7,0,Next Day Air,0,0,36.0,Bank Transfer,Fortnightly,28.0,-0.546334538813943,65.2486144644128,-0.546334538813943,52.92666659342045,Good,3,4,1,341,Loyal Customer
2314,2315,42,Male,Handbag,Accessories,95.0,Virginia,XL,Brown,Winter,4.4,0,Express,0,0,12.0,Bank Transfer,Every 3 Months,4.0,-0.13210139402049847,61.13343286455274,-0.13210139402049847,49.2993711016952,Good,2,2,5,225,About to Sleep
2315,2316,69,Male,Socks,Clothing,79.0,Vermont,M,Indigo,Winter,3.5,0,2-Day Shipping,0,0,49.0,Debit Card,Quarterly,3.0,1.7275667965339387,42.65863813649992,1.7275667965339387,33.01490393993147,Average,1,5,4,154,At Risk
2316,2317,28,Male,Sneakers,Footwear,39.0,Montana,L,Yellow,Winter,3.8,0,Standard,0,0,7.0,Debit Card,Annually,1.0,-2.921209738416946,88.84171136215996,-2.921209738416946,73.72262223628819,Average,1,1,2,112,Hibernating
2317,2318,47,Male,Jacket,Outerwear,34.0,New Jersey,M,Purple,Summer,4.7,0,Next Day Air,0,0,28.0,Bank Transfer,Monthly,12.0,-1.3913107217080722,73.64299449863198,-1.3913107217080722,60.32582896695631,Good,3,3,1,331,Promising
2318,2319,69,Male,Hoodie,Clothing,28.0,Wyoming,L,White,Spring,3.1,0,Store Pickup,0,0,30.0,Credit Card,Annually,1.0,-1.7934741870063546,77.63827037969816,-1.7934741870063546,63.84743447571025,Average,1,3,1,131,Lost
2319,2320,56,Male,Sandals,Footwear,38.0,Maine,XL,Turquoise,Winter,5.0,0,Free Shipping,0,0,29.0,PayPal,Monthly,12.0,-1.1531818046457945,71.27731287656395,-1.1531818046457945,58.24061691146005,Good,3,3,2,332,Promising
2320,2321,28,Male,Shoes,Footwear,55.0,New Mexico,M,Olive,Spring,3.7,0,Free Shipping,0,0,9.0,Debit Card,Every 3 Months,4.0,-2.028802971892868,79.97613420748363,-2.028802971892868,65.90812674821703,Average,2,1,3,213,About to Sleep
2321,2322,50,Male,Sandals,Footwear,31.000000000000004,Colorado,M,Beige,Winter,3.0,0,Next Day Air,0,0,27.0,Debit Card,Fortnightly,28.0,-1.169375729493038,71.43819073580462,-1.169375729493038,58.38242147570136,Average,3,3,1,331,Promising
2322,2323,39,Male,Coat,Outerwear,84.0,Connecticut,S,Lavender,Spring,4.5,0,Store Pickup,0,0,21.0,Venmo,Fortnightly,28.0,0.6532165415185213,53.3317251572138,0.6532165415185213,42.422615238587966,Good,3,3,4,334,Promising
2323,2324,35,Male,Gloves,Accessories,93.0,Maryland,L,White,Winter,4.7,0,Express,0,0,36.0,Credit Card,Monthly,12.0,1.6538099119512022,43.39137277667273,1.6538099119512022,33.66076731009724,Good,3,4,5,345,Loyal Customer
2324,2325,59,Male,Coat,Outerwear,28.0,Oregon,L,Brown,Winter,3.5,0,Free Shipping,0,0,19.0,Debit Card,Annually,1.0,-2.5549689756141376,85.20330804473261,-2.5549689756141376,70.51557933183138,Average,1,2,1,121,Hibernating
2325,2326,44,Male,Boots,Footwear,55.0,New York,M,Charcoal,Summer,4.4,0,2-Day Shipping,0,0,47.0,Cash,Weekly,57.0,1.9859050216834442,40.09218800077776,1.9859050216834442,30.752726006554436,Good,4,5,3,453,Loyal Customer
2326,2327,66,Male,Skirt,Clothing,63.0,Oklahoma,L,Maroon,Winter,2.6,0,Standard,0,0,38.0,Bank Transfer,Annually,1.0,0.23823373806531734,57.45435420921909,0.23823373806531734,46.056475230308095,Average,1,4,3,143,At Risk
2327,2328,20,Male,Skirt,Clothing,94.0,Alabama,M,Red,Winter,4.2,0,2-Day Shipping,0,0,22.0,Venmo,Bi-Weekly,114.0,3.390579926899152,26.137504759263443,3.390579926899152,18.45247670233902,Good,5,3,5,535,Potential Loyalist
2328,2329,45,Male,Pants,Clothing,36.0,North Dakota,M,Maroon,Fall,2.6,0,Express,0,0,29.0,Venmo,Bi-Weekly,114.0,1.4260868072295192,45.65367829759131,1.4260868072295192,35.65485928825251,Average,5,3,2,532,Potential Loyalist
2329,2330,49,Male,Hat,Accessories,97.0,Nebraska,S,Teal,Spring,4.8,0,Free Shipping,0,0,42.0,Bank Transfer,Annually,1.0,1.9508089377551303,40.44084855733694,1.9508089377551303,31.060050199730394,Good,1,5,5,155,At Risk
2330,2331,60,Male,Backpack,Accessories,63.0,Arizona,L,Orange,Summer,2.9,0,Store Pickup,0,0,47.0,PayPal,Every 3 Months,4.0,0.9396196249480677,50.486465877780326,0.9396196249480677,39.91468310810083,Average,2,5,3,253,At Risk
